 frequency   v(VOUT1)    v(VOUT1)   
 2.6303e+01  1.0000e+00 -3.3997e-11 
 2.6915e+01  1.0000e+00 -3.4789e-11 
 2.7542e+01  1.0000e+00 -3.5600e-11 
 2.8184e+01  1.0000e+00 -3.6429e-11 
 2.8840e+01  1.0000e+00 -3.7277e-11 
 2.9512e+01  1.0000e+00 -3.8146e-11 
 3.0200e+01  1.0000e+00 -3.9034e-11 
 3.0903e+01  1.0000e+00 -3.9943e-11 
 3.1623e+01  1.0000e+00 -4.0874e-11 
 3.2359e+01  1.0000e+00 -4.1826e-11 
 3.3113e+01  1.0000e+00 -4.2800e-11 
 3.3884e+01  1.0000e+00 -4.3797e-11 
 3.4674e+01  1.0000e+00 -4.4817e-11 
 3.5481e+01  1.0000e+00 -4.5861e-11 
 3.6308e+01  1.0000e+00 -4.6929e-11 
 3.7154e+01  1.0000e+00 -4.8023e-11 
 3.8019e+01  1.0000e+00 -4.9141e-11 
 3.8905e+01  1.0000e+00 -5.0286e-11 
 3.9811e+01  1.0000e+00 -5.1457e-11 
 4.0738e+01  1.0000e+00 -5.2656e-11 
 4.1687e+01  1.0000e+00 -5.3882e-11 
 4.2658e+01  1.0000e+00 -5.5137e-11 
 4.3652e+01  1.0000e+00 -5.6422e-11 
 4.4668e+01  1.0000e+00 -5.7736e-11 
 4.5709e+01  1.0000e+00 -5.9081e-11 
 4.6774e+01  1.0000e+00 -6.0457e-11 
 4.7863e+01  1.0000e+00 -6.1865e-11 
 4.8978e+01  1.0000e+00 -6.3306e-11 
 5.0119e+01  1.0000e+00 -6.4781e-11 
 5.1286e+01  1.0000e+00 -6.6290e-11 
 5.2481e+01  1.0000e+00 -6.7834e-11 
 5.3703e+01  1.0000e+00 -6.9414e-11 
 5.4954e+01  1.0000e+00 -7.1031e-11 
 5.6234e+01  1.0000e+00 -7.2685e-11 
 5.7544e+01  1.0000e+00 -7.4378e-11 
 5.8884e+01  1.0000e+00 -7.6111e-11 
 6.0256e+01  1.0000e+00 -7.7883e-11 
 6.1660e+01  1.0000e+00 -7.9698e-11 
 6.3096e+01  1.0000e+00 -8.1554e-11 
 6.4565e+01  1.0000e+00 -8.3454e-11 
 6.6069e+01  1.0000e+00 -8.5397e-11 
 6.7608e+01  1.0000e+00 -8.7387e-11 
 6.9183e+01  1.0000e+00 -8.9422e-11 
 7.0795e+01  1.0000e+00 -9.1505e-11 
 7.2444e+01  1.0000e+00 -9.3636e-11 
 7.4131e+01  1.0000e+00 -9.5818e-11 
 7.5858e+01  1.0000e+00 -9.8049e-11 
 7.7625e+01  1.0000e+00 -1.0033e-10 
 7.9433e+01  1.0000e+00 -1.0267e-10 
 8.1283e+01  1.0000e+00 -1.0506e-10 
 8.3176e+01  1.0000e+00 -1.0751e-10 
 8.5114e+01  1.0000e+00 -1.1001e-10 
 8.7096e+01  1.0000e+00 -1.1258e-10 
 8.9125e+01  1.0000e+00 -1.1520e-10 
 9.1201e+01  1.0000e+00 -1.1788e-10 
 9.3325e+01  1.0000e+00 -1.2063e-10 
 9.5499e+01  1.0000e+00 -1.2344e-10 
 9.7724e+01  1.0000e+00 -1.2631e-10 
 1.0000e+02  1.0000e+00 -1.2925e-10 
 1.0233e+02  1.0000e+00 -1.3227e-10 
 1.0471e+02  1.0000e+00 -1.3535e-10 
 1.0715e+02  1.0000e+00 -1.3850e-10 
 1.0965e+02  1.0000e+00 -1.4172e-10 
 1.1220e+02  1.0000e+00 -1.4503e-10 
 1.1482e+02  1.0000e+00 -1.4840e-10 
 1.1749e+02  1.0000e+00 -1.5186e-10 
 1.2023e+02  1.0000e+00 -1.5540e-10 
 1.2303e+02  1.0000e+00 -1.5902e-10 
 1.2589e+02  1.0000e+00 -1.6272e-10 
 1.2882e+02  1.0000e+00 -1.6651e-10 
 1.3183e+02  1.0000e+00 -1.7039e-10 
 1.3490e+02  1.0000e+00 -1.7436e-10 
 1.3804e+02  1.0000e+00 -1.7842e-10 
 1.4125e+02  1.0000e+00 -1.8258e-10 
 1.4454e+02  1.0000e+00 -1.8683e-10 
 1.4791e+02  1.0000e+00 -1.9118e-10 
 1.5136e+02  1.0000e+00 -1.9563e-10 
 1.5488e+02  1.0000e+00 -2.0019e-10 
 1.5849e+02  1.0000e+00 -2.0485e-10 
 1.6218e+02  1.0000e+00 -2.0963e-10 
 1.6596e+02  1.0000e+00 -2.1451e-10 
 1.6982e+02  1.0000e+00 -2.1951e-10 
 1.7378e+02  1.0000e+00 -2.2462e-10 
 1.7783e+02  1.0000e+00 -2.2985e-10 
 1.8197e+02  1.0000e+00 -2.3520e-10 
 1.8621e+02  1.0000e+00 -2.4068e-10 
 1.9055e+02  1.0000e+00 -2.4629e-10 
 1.9498e+02  1.0000e+00 -2.5203e-10 
 1.9953e+02  1.0000e+00 -2.5790e-10 
 2.0417e+02  1.0000e+00 -2.6390e-10 
 2.0893e+02  1.0000e+00 -2.7005e-10 
 2.1380e+02  1.0000e+00 -2.7634e-10 
 2.1878e+02  1.0000e+00 -2.8278e-10 
 2.2387e+02  1.0000e+00 -2.8936e-10 
 2.2909e+02  1.0000e+00 -2.9610e-10 
 2.3442e+02  1.0000e+00 -3.0300e-10 
 2.3988e+02  1.0000e+00 -3.1006e-10 
 2.4547e+02  1.0000e+00 -3.1728e-10 
 2.5119e+02  1.0000e+00 -3.2467e-10 
 2.5704e+02  1.0000e+00 -3.3223e-10 
 2.6303e+02  1.0000e+00 -3.3997e-10 
 2.6915e+02  1.0000e+00 -3.4789e-10 
 2.7542e+02  1.0000e+00 -3.5600e-10 
 2.8184e+02  1.0000e+00 -3.6429e-10 
 2.8840e+02  1.0000e+00 -3.7277e-10 
 2.9512e+02  1.0000e+00 -3.8146e-10 
 3.0200e+02  1.0000e+00 -3.9034e-10 
 3.0903e+02  1.0000e+00 -3.9943e-10 
 3.1623e+02  1.0000e+00 -4.0874e-10 
 3.2359e+02  1.0000e+00 -4.1826e-10 
 3.3113e+02  1.0000e+00 -4.2800e-10 
 3.3884e+02  1.0000e+00 -4.3797e-10 
 3.4674e+02  1.0000e+00 -4.4817e-10 
 3.5481e+02  1.0000e+00 -4.5861e-10 
 3.6308e+02  1.0000e+00 -4.6929e-10 
 3.7154e+02  1.0000e+00 -4.8023e-10 
 3.8019e+02  1.0000e+00 -4.9141e-10 
 3.8905e+02  1.0000e+00 -5.0286e-10 
 3.9811e+02  1.0000e+00 -5.1457e-10 
 4.0738e+02  1.0000e+00 -5.2656e-10 
 4.1687e+02  1.0000e+00 -5.3882e-10 
 4.2658e+02  1.0000e+00 -5.5137e-10 
 4.3652e+02  1.0000e+00 -5.6422e-10 
 4.4668e+02  1.0000e+00 -5.7736e-10 
 4.5709e+02  1.0000e+00 -5.9081e-10 
 4.6774e+02  1.0000e+00 -6.0457e-10 
 4.7863e+02  1.0000e+00 -6.1865e-10 
 4.8978e+02  1.0000e+00 -6.3306e-10 
 5.0119e+02  1.0000e+00 -6.4781e-10 
 5.1286e+02  1.0000e+00 -6.6290e-10 
 5.2481e+02  1.0000e+00 -6.7834e-10 
 5.3703e+02  1.0000e+00 -6.9414e-10 
 5.4954e+02  1.0000e+00 -7.1031e-10 
 5.6234e+02  1.0000e+00 -7.2685e-10 
 5.7544e+02  1.0000e+00 -7.4378e-10 
 5.8884e+02  1.0000e+00 -7.6111e-10 
 6.0256e+02  1.0000e+00 -7.7883e-10 
 6.1660e+02  1.0000e+00 -7.9698e-10 
 6.3096e+02  1.0000e+00 -8.1554e-10 
 6.4565e+02  1.0000e+00 -8.3454e-10 
 6.6069e+02  1.0000e+00 -8.5397e-10 
